Club Name,links,Coding & Software Development,Hardware & Prototyping,Artificial Intelligence & Machine Learning,Data Science & Analytics,IoT & Embedded Systems,Robotics & Automation,Engineering Design & Manufacturing,Sustainable Engineering & Renewable Energy,Product Management & Startups,Graphic & Visual Design,Fashion & Styling,Music Performance & Production,"Film, Media & Journalism",Photography & Visual Arts,Creative Writing & Literature,Theater & Improv Performance,Dance & Movement Arts,Outdoor Adventure & Recreation,"Fitness, Wellness & Mindfulness",Sports & Competitive Club Teams,Community Service & Volunteering,Social Entrepreneurship & Impact,Non-profit & Advocacy Engagement,"Diversity, Equity & Inclusion",Cultural & Heritage Community,Language Learning & Conversation,International & Global Perspectives,Academic Research & Honor Societies,Professional Development & Networking,"Business, Finance & Investing",Sales & Business Analytics,Marketing & Advertising,Urban Planning & Real Estate,"Agriculture, Food Systems & Plant Science",Environmental Conservation & Ecology,Wildlife & Natural Resources,Health Sciences & Pre-Professional Tracks,Mental Health & Peer Support,Spiritual-Faith & Religious Community,LGBTQIA+ Advocacy & Safe Spaces,Multicultural Student Communities,Greek Life / Social Leadership,Student Media / Magazine / Editorial,"Gaming, eSports & Tabletop",Vehicle/Off-Road & Motorsport Clubs,Skills Training & Career Preparation,Tutoring / Academic Support & Study Groups,Technology for Social Good,Sustainable Lifestyle & Circular Economy,Life Skills & Personal Growth,woman women,man men,lgbtq,White European Italian,Black African American,Native American,Asian,Hispanic,Native Hawaiian or Other Pacific Islander,Greek,Christian,Islam,Jewish Community and Judaism,Hindu,Buddhism,Sikh,Aerospace Engineering,Agricultural Business,Agricultural Communication,Agricultural Science,Agricultural Systems Management,Animal Science,Anthropology and Geography,Architectural Engineering,Architecture,Art and Design,Biochemistry,Biological Sciences,Biomedical Engineering,BioResource and Agricultural Engineering,Business Administration,Chemistry,Child Development,City and Regional Planning,Civil Engineering,Communication Studies,Comparative Ethnic Studies,Computer Engineering,Computer Science,Construction Management,Dairy Science,Economics,Electrical Engineering,English,Environmental Earth and Soil Sciences,Environmental Engineering,Environmental Management and Protection,Food Science,Forest and Fire Sciences,General Engineering,Graphic Communication,History,Industrial Engineering,Industrial Technology and Packaging,Interdisciplinary Studies,Journalism,Kinesiology,Landscape Architecture,Liberal Arts and Engineering Studies,Liberal Studies,Manufacturing Engineering,Marine Sciences,Materials Engineering,Mathematics,Mechanical Engineering,Microbiology,Music,Nutrition,Philosophy,Physics,Plant Sciences,Political Science,Public Health,Psychology,"Recreation, Parks, and Tourism Administration",Sociology,Software Engineering,Spanish,Statistics,Theatre Arts,Wine and Viticulture,Description
The Cal Poly Triathlon Team,https://now.calpoly.edu/organization/triathlon,0.05322709001248306,0.06357109489329547,0.0,0.05018471208211243,0.0647196868923865,0.06572576080792868,0.0,0.0,0.06658181175106875,0.0,0.03855901131368406,0.03836936655109732,0.08037331975848527,0.05616526558911534,0.0,0.05371029316171097,0.07077364561121022,0.12279886664289846,0.07968799884335333,0.20049314711600635,0.07951630175969125,0.0,0.04963886828821175,0.056108403420860826,0.05565378505886955,0.0,0.04446697667794094,0.05121338592427731,0.04855754916067422,0.03906174710666929,0.04290373318180135,0.0,0.0,0.08160696304979108,0.0,0.04687825083225122,0.09618370011167576,0.0,0.07272323655785369,0.03867275740747947,0.07653138608839082,0.08850183761281898,0.05979595153959544,0.12566836191025718,0.1273463085950792,0.0776177896343211,0.06004223003159618,0.05423945991945727,0.06163247587279093,0.05321594872587486,0.2513158888286277,0.2513158888286277,0.0,0.2513158888286277,0.2513158888286277,0.2513158888286277,0.2513158888286277,0.2513158888286277,0.2513158888286277,0.0,0.07461505990649063,0.07109945938125507,0.08349267892804792,0.059730915153422263,0.05371940442787805,0.06421639787114145,0.05841219217414366,0.05499803447351363,0.03874853516939077,0.0777700136304095,0.07510722583074432,0.07848257828109217,0.06986681430095487,0.04601146578075497,0.05352533004521416,0.03937944785195125,0.08055465233031675,0.0956545097682342,0.054390394629017486,0.05555748498500286,0.0,0.05738524814496464,0.0,0.06190319088106587,0.06369302175604492,0.0,0.04784640632480152,0.07490230460827706,0.09199869206535466,0.0,0.08503940339724822,0.042430767396470975,0.0,0.048498535186699936,0.06905195218206477,0.046534175383190435,0.045951368433063584,0.06375957323831008,0.11315899269731537,0.0,0.045373602279536324,0.058314085943148374,0.0,0.0444735039429722,0.08327551513760269,0.051876103977771496,0.15137286769586963,0.05587603860853297,0.04986702466830015,0.03997485885658365,0.0,0.07817652075633298,0.0,0.038852163122068496,0.06513446977338729,0.04980516321239038,0.05126004711175207,0.06670926388489674,0.052845730542949464,0.08313248037056892,0.08906390703597096,0.06604068069305169,0.03957713829076364,0.05136894611621088,0.09694718288057506,0.04202742659536937,0.051329187265153745,0.06171006346718443,0.044063747042450765,0.05115734576161437,0.05188356176556096,"The Cal Poly Triathlon Team is one of the largest club sports on campus, appealing to any level of athlete. Whether you consider yourself a veteran swim-bike-runner or are just joining to complete your first triathlon, we welcome you to our family!"
The Creative Anatomy Club,https://now.calpoly.edu/organization/thecac,0.08873813753677148,0.06053402527498101,0.055272892949092656,0.07214395414951784,0.04583905673434023,0.09239731122087803,0.08134285835893257,0.050776791269996305,0.051952621335860934,0.11529999159369138,0.04853101141533189,0.07707088733709931,0.07050096915250328,0.13108081242620281,0.13447773193685186,0.07646704727276113,0.11100819441251648,0.09498188966460278,0.08075466100414455,0.09523673865281981,0.05699662062788513,0.07646772084166488,0.11097182605093894,0.05235633327262069,0.0849381687729512,0.04532656574262089,0.06970258776187047,0.1094099017685495,0.06856802799602185,0.031914833709682115,0.03298138805859559,0.0700471371148094,0.04635418111637291,0.05037846410313493,0.08963847034815604,0.07068161596602716,0.10049499279648537,0.05783556095515108,0.043432296077954846,0.08644813468841892,0.05538607537471388,0.056454129198915355,0.1166996065347687,0.0,0.07613164363123844,0.07397742734704067,0.08856630045069919,0.07905217274420112,0.046014885199411104,0.06705333556429499,0.0,0.18838812664720128,0.0,0.18838812664720128,0.18838812664720128,0.18838812664720128,0.18838812664720128,0.18838812664720128,0.18838812664720128,0.0,0.03770200074480312,0.03545956802552688,0.05927777631812397,0.0,0.053602394504066495,0.0,0.09607883526581185,0.03233648118885684,0.0,0.06575841600174537,0.0326759828580734,0.12179465050607899,0.10352154178943043,0.10486068240458311,0.07728178985883849,0.14431418068756804,0.11969431594215929,0.13997915429663016,0.11491162674577732,0.07013337136662906,0.03954277634559899,0.0626740014085315,0.08344838835470184,0.05818166162242602,0.0881024741419915,0.06391310208786316,0.044555936966583255,0.10159352306443667,0.090464925584266,0.05959084045009697,0.0697596549825134,0.04824313978096672,0.06942202154989816,0.05646691458512585,0.08564065109089823,0.07657283190571985,0.06017071410031236,0.050689816195865614,0.057450453749813155,0.08020398396878135,0.08784255382679865,0.08422336345043382,0.062305111092231885,0.037863622183319616,0.08703545606880184,0.07968362461361787,0.18772725810610777,0.05502718485704439,0.06879447032828839,0.056166521552529804,0.06336926408903179,0.0651859313534618,0.06771519430691884,0.05510538903549034,0.09799786485069319,0.1326006505270953,0.09946326919570672,0.06548772196333079,0.06972874906237377,0.08244389465997454,0.08272400410002045,0.04619611532624273,0.07288281075016002,0.11661212402555736,0.08015967711746085,0.06331070985581382,0.09523340687648044,0.0,0.03925265617815356,0.10512868480480952,0.0708098211295242,"The Creative Anatomy Club focuses on the intersection of anatomical science, human health and the arts, providing a space for individuals to celebrate their physical differences while engaging in creative and educational activities and events."
The Garden Club,https://now.calpoly.edu/organization/calpolygardenclub,0.07980923538624148,0.054823772378536736,0.059964994463020435,0.08771431147312478,0.07460486239545086,0.1179392426325791,0.05565669972788237,0.11326964661312673,0.0746646067831934,0.08403624077368957,0.0466607627643703,0.06129733488076917,0.058264329884077884,0.07695524426683055,0.07358187440250379,0.05760535721107312,0.07331125989688993,0.09797652663482848,0.07103246525244149,0.10730304000734288,0.09268112306258047,0.09621801348600728,0.09964109803209377,0.05624435615689733,0.07252352193038558,0.06587395873311755,0.08152395177261228,0.08182610313459811,0.08438079740214972,0.08266939761510401,0.04677487833117713,0.0507283118427712,0.07666228125757699,0.13541877149308942,0.09463154795772755,0.07401089460006334,0.05285999152336317,0.06815159211473504,0.07571973505368892,0.05801199927968402,0.06149323355032325,0.08326895223722867,0.09368175513501739,0.038391714223488506,0.08701272597335943,0.06055649700329842,0.11106549930334869,0.11358648211931345,0.12100730551049708,0.07120969248673248,0.0,0.16952879518463915,0.0,0.16952879518463915,0.16952879518463915,0.16952879518463915,0.16952879518463915,0.16952879518463915,0.16952879518463915,0.0,0.051399402851227426,0.060458340186504554,0.09203494726300086,0.03941335970487535,0.0786408221594725,0.052526815339196044,0.06040981698503139,0.11950699666279865,0.09137769883341146,0.13088389093370256,0.11396652547338369,0.10687856948540847,0.070379668862982,0.0876644403748778,0.12131009718088653,0.07726017597730823,0.11012206188718147,0.11468171559714713,0.06494193316124017,0.12213672049584347,0.0631189675439366,0.05246082668072149,0.058941837030187884,0.057353344397288245,0.0786650151610121,0.04321733417212629,0.027274986260201473,0.07896577313259075,0.06742391997758193,0.062454985945626304,0.0767723406556439,0.08526155680105969,0.06526811932993157,0.10409889302295543,0.11235761872777367,0.08393993201210456,0.07133805125598174,0.09415401183676397,0.07864626222740848,0.08219190112118681,0.045646302419923165,0.09347971769249493,0.07327287619029965,0.05785891284816182,0.08777645072687679,0.06807405096832832,0.06035143293966046,0.09877149456542973,0.0533389643720756,0.059852795801464805,0.04423512587612973,0.05748745851697062,0.039916595654626234,0.046283401368643645,0.06763072152081413,0.1075519465977042,0.07004840471464265,0.087018450234682,0.1062446926826034,0.07150196105954842,0.14171846141037978,0.06467380258639237,0.04395448805919368,0.06970165793144276,0.07137059213897247,0.0718946212654077,0.10858823922581327,0.0407759145973495,0.060904172686748116,0.07734780183889034,0.1297811334351109,"We are an inclusive group of diverse, forward-thinking students with varying experience and knowledge practicing sustainable and regenerative agriculture at the Student Experimental Farm on campus."
The Heard at Cal Poly,https://now.calpoly.edu/organization/theheard,0.06390235272059627,0.058989374523355606,0.08930611319410695,0.08745535451337874,0.06920917046165179,0.10583871951290888,0.037249562215053544,0.056268767171138816,0.06961253112016724,0.08532862392290522,0.06745327452856033,0.10563660353359292,0.0892427785037308,0.09659912122165601,0.09416125188957593,0.08328032988730326,0.08716549614308061,0.07977019662387208,0.09403517733589244,0.09669286601956834,0.07883126312859848,0.07189828670609219,0.0935479549364779,0.06806239261748452,0.0790448914197692,0.1170616378121615,0.10785023841500972,0.07007878606094045,0.0,0.05098729622047644,0.06417799866779297,0.07033021203704842,0.06523134397222172,0.08520633083780647,0.06673832477634942,0.10504720409755834,0.08278083788995773,0.09740147195671968,0.13668510303456705,0.09552224904040307,0.0844940666832797,0.1152101433487204,0.08101127110890648,0.07479657341180877,0.05843580962294483,0.06571558080667038,0.09414392640466435,0.07190322290859244,0.07120267914490079,0.0551788221387407,0.0,0.23584566166974774,0.0,0.0,0.0,0.0,0.0,0.0,0.23584566166974774,0.0,0.10416147595429556,0.11397338347966432,0.10720449734760427,0.10536066874305879,0.10122780765121066,0.10026483912565343,0.040275118810104794,0.08059979226868871,0.11592765324642465,0.097903867392729,0.0973620796008867,0.14569822891742598,0.11192758917879814,0.07234868638350571,0.09672149440662409,0.07655474021976072,0.0603063001902675,0.12111663169129473,0.053084652101044724,0.06710139261403465,0.04998023471275334,0.0,0.07685042000160963,0.06581995071756185,0.06309515041430629,0.12454676120062695,0.08523394753029606,0.06518869167667914,0.08571462970635854,0.07008533771896892,0.09869444671053797,0.051168310418230584,0.06558178612395642,0.12825483894109482,0.09049748468680495,0.0564040964067899,0.05972186283669909,0.06361557035955133,0.11599347160655847,0.03699205011600904,0.09390984650492068,0.15017540066149668,0.0,0.04079368790360871,0.10530037247013878,0.07923888202026187,0.08707667331244898,0.09516188396371489,0.04068444345559246,0.06315876839438693,0.0410770449162589,0.06311140886918866,0.05223271377203218,0.08398729837706784,0.06750573431448299,0.0819824244922451,0.1595842846165039,0.05790773886772455,0.10616122395440061,0.09291682123609946,0.09274293061607883,0.08276628702857763,0.06938667054416825,0.12778394344590197,0.07031690354419745,0.0963271824602976,0.05983775122780557,0.11357704897754904,0.10212655751267548,0.05891862285646643,0.07719141928319392,"Many voices, one herd."
The Honor Society of Sigma Lambda Alpha,https://now.calpoly.edu/organization/sla,0.06814039785080235,0.07741974266808402,0.06082514703642842,0.10339209850092544,0.0861368105652774,0.09976283052673014,0.05647291001215907,0.09136541801674593,0.04870598740231088,0.10302174598973503,0.07102163916089944,0.054146042004848086,0.061347257077242645,0.13332137619491022,0.060118253803260684,0.05250280918151436,0.07075249822972447,0.07868656296624116,0.054674607566890666,0.09258810367505318,0.10876298818697033,0.08318797939689072,0.11794306933015677,0.06596464684552182,0.09495956585896527,0.041646401935363564,0.08454814893784912,0.19153347632566495,0.05512391516388356,0.05390919165942977,0.06980091131893663,0.0,0.08736789981028331,0.10693644035147673,0.06852463389789774,0.06312267557595405,0.09498629124789965,0.08690470324555913,0.1031314041200415,0.10348084801518324,0.0951810931614593,0.17342933520140666,0.10014571698555558,0.08438971134974059,0.08029518196999536,0.04106329003929981,0.11954473836915194,0.09949230307022046,0.10624467562735984,0.05368623403810146,0.19268527844281855,0.19268527844281855,0.0,0.0,0.0,0.0,0.0,0.0,0.19268527844281855,0.19268527844281855,0.05738714306400156,0.08049819360520148,0.08906950134057325,0.07802669215941783,0.0693269399435031,0.062279996949248066,0.0661339054691894,0.06472186281793431,0.044449773125611415,0.0852813297834958,0.08534357683599575,0.08005626334115047,0.11483500585001385,0.1477351722591629,0.14210779934387127,0.11293875025782538,0.05986296643025383,0.08643420724014306,0.056652814586143393,0.07180041247998736,0.06098753079796308,0.0,0.03563844517362682,0.09674291399167871,0.10952013195039395,0.04829062126434876,0.07507683645896872,0.07433530767705661,0.0912942463147671,0.06480503610234216,0.04428714563558097,0.06546507739549895,0.07052179210169414,0.07174159563943452,0.10853903598781806,0.08381550001871127,0.07509318209208445,0.06841701225271368,0.10923712928561502,0.07237118116974708,0.03664603505163332,0.10427901803812176,0.037273164293708014,0.05431753744141944,0.11335534545738654,0.06561579462527076,0.07363755979049945,0.13752363380952348,0.06578283029410815,0.06593646247306358,0.03559405296844176,0.05665227658201133,0.06396969932035784,0.08235502975503232,0.05826688513148187,0.06818612421551708,0.05146118286955893,0.043736568605531954,0.08184371931499049,0.05827424405369725,0.10331265309899183,0.09486460819824663,0.07467315189449958,0.09142743129124829,0.08962883354027736,0.10680632613182534,0.08443223622961318,0.08229693138692652,0.07596247874869569,0.06179529190327735,0.08572509570326405,"Cal Poly San Luis Obispo chapter of Sigma Lambda Alpha, an academic honor society for landscape architecture students excelling in their academic success after completion of 50% of coursework."
The Liberal Studies Student Association,https://now.calpoly.edu/organization/lssa,0.04536330005583829,0.037687350282907095,0.050662467010313725,0.1060471057600546,0.04228356981096194,0.09336545354737201,0.05792411967764176,0.08816591476779606,0.05241631225750884,0.08037964319562951,0.06414503688990936,0.049139002908419126,0.08884871029765824,0.10245014602014917,0.07548684732073647,0.0762946697631233,0.09359411867404968,0.0,0.05695569601544175,0.0710233009905539,0.08228172877466758,0.10895672302828996,0.1710885443842678,0.08084961592214335,0.08152968316501273,0.0922922289182128,0.08414499441705446,0.12078104989014997,0.09441356613022338,0.07241868150150295,0.08128724873686946,0.06954131265091697,0.05674309548082004,0.06283378304297745,0.059470982876679186,0.07032735694896007,0.07115606190529446,0.11787278562016201,0.11481317679822171,0.13403069992704084,0.10533664051106871,0.11297159637547655,0.13260541895908584,0.05493494818127188,0.04111162874516891,0.05543640090700048,0.18680808422816428,0.0978230045516641,0.08438307516465106,0.055189410417940225,0.0,0.19625979334218846,0.0,0.0,0.19625979334218846,0.0,0.0,0.0,0.0,0.19625979334218846,0.05529469150520448,0.07762297355059418,0.07387997971491361,0.05815817021412348,0.07854346632904399,0.059987990190224647,0.08790216939823679,0.0314878432552467,0.03579610501504607,0.05378962203072653,0.054326546870900265,0.06435960252348641,0.08511032429859505,0.07172213490177769,0.08479042634147396,0.09211846458279291,0.1429196009971024,0.11294201343278139,0.06989274527062228,0.063464237787627,0.11452948826508814,0.07745663154974816,0.05440153142859239,0.05964388048686097,0.05826647599187485,0.09954916787141724,0.0881955486643569,0.07654230904151416,0.07816315608088496,0.0336330243654137,0.05395446123742398,0.08585344005214014,0.080156967468516,0.10943336716089759,0.06973622435590474,0.05699661920140424,0.05927696379425793,0.03871569485474637,0.08012612593494924,0.06356178204229787,0.06122930041135388,0.10798774458873132,0.04884675702637017,0.04364638958175715,0.13020906931664372,0.11049032019470091,0.09753993721394699,0.039524424664108694,0.10232897700399528,0.18392614674136165,0.05654637857123815,0.04872182405014208,0.059925397299801376,0.06483324239528633,0.060951087168365496,0.08816226754013759,0.05745879433809855,0.04622570933675981,0.11104411812868852,0.08636704669022637,0.08367627096184907,0.11520806062898102,0.06840533422001148,0.127002452445228,0.11901923835787152,0.15211986508334965,0.06632060992890243,0.05734088987544715,0.10086292779355081,0.10268842315126354,0.07277308426645487,The LSSA acts as a diverse representation of students within the Liberal Studies department who work closely with the department faculty to voice student opinions and build a stronger Liberal Studies community.
The Majesties,https://now.calpoly.edu/organization/majesties,0.05259160416735406,0.0,0.0,0.08514013962410032,0.04344452658170299,0.07284702234168598,0.03377619592685397,0.042008057168914606,0.07816617494420296,0.06386742432879638,0.03572546874913071,0.07885791207761304,0.06267266403688189,0.09576634776212464,0.06072441219704544,0.05485965309149634,0.15760672079437169,0.08222452860922605,0.07733642812982144,0.06910919824336459,0.03798542509015681,0.06901388728634625,0.05132783007996456,0.08080030559601017,0.07616304589287394,0.04346887990159935,0.05785787815483239,0.04801431447609134,0.0,0.057118612213023966,0.09225140181546786,0.08706720935550294,0.035612192357511535,0.05254538796963116,0.0,0.046463728504923855,0.03989194223735144,0.053319317677308777,0.0813089363176702,0.11946408967775342,0.05427506657546482,0.0868538916635997,0.0,0.061083865210003745,0.07945123390611308,0.0,0.07567225695861199,0.06517436538160827,0.04157305517967987,0.0,0.2235341935672355,0.2235341935672355,0.0,0.2235341935672355,0.2235341935672355,0.2235341935672355,0.2235341935672355,0.2235341935672355,0.2235341935672355,0.2235341935672355,0.042766274209864744,0.09611755192621256,0.07450510108672904,0.05149218481254513,0.07822753593481874,0.03995338799477049,0.07585350667131184,0.04557851814127103,0.0,0.0,0.06696216975615964,0.06209493474968757,0.06455988293369008,0.03946819539844297,0.06330671959470224,0.08279404023699688,0.1058404029918096,0.0858745285120675,0.049332433880237156,0.043912192149650565,0.10886216978238115,0.05763033345688192,0.04326033725467564,0.036479753005053794,0.0,0.0,0.04005303293473084,0.0,0.0,0.05755940909964388,0.06338107973797084,0.07087001863078882,0.0,0.11979406298988875,0.042868542675412555,0.0,0.051556294886163395,0.04697499213073812,0.0,0.04733686519798074,0.06261744878811432,0.11632605582390176,0.04623624126901084,0.0,0.07547489746865396,0.0,0.1531429321102172,0.0,0.04229476243886104,0.05665568628736205,0.038001281242389495,0.04249326684646433,0.03709388615520326,0.09948116159695694,0.053615904590014946,0.11643459228605095,0.1433622404293514,0.06923907134541711,0.09196432441443789,0.0945748261169265,0.0745910881195823,0.0,0.0,0.0746855700980385,0.14748356812823094,0.0965656108221506,0.06055875771376445,0.08518696030090317,0.04956918979167582,0.10382582941505443,0.08002838112379225,The Majesties is a dance club centered around aesthetics of opulence and Black diasporic dance traditions. We are dedicated to community partner collaboration and are an interest-based dance club open to fostering a multi-level of dance experience.
The Nightcap,https://now.calpoly.edu/organization/thenightcapslo,0.09013592045558241,0.07574873559069135,0.05847680160011434,0.06393507628824042,0.09764849929507809,0.11137790258866749,0.0,0.0,0.07027998218577843,0.10771653444961535,0.0631893451441983,0.08472520611624809,0.10722281922835342,0.11530250770974684,0.08623574542317275,0.1501079544483819,0.10799482276577765,0.1020828635787355,0.04132986455406907,0.06105903364982382,0.06008385227426262,0.07324920544305599,0.07561028722538538,0.06283770099912923,0.06428475500526777,0.0657120340322836,0.10639233622280027,0.04735666749891447,0.06546770561259628,0.05906575880866941,0.0463555314622499,0.0,0.0,0.05136998669738245,0.050347650049155125,0.03911145898211498,0.0,0.06875540389881052,0.06600442997934675,0.09463877626805828,0.08824807172749456,0.10490211800932177,0.10637586529144319,0.08938866976673386,0.06907495555187115,0.0,0.07382895265552165,0.11112642957417479,0.0754069947364288,0.060985508395197986,0.0,0.23875304098655722,0.0,0.23875304098655722,0.23875304098655722,0.23875304098655722,0.23875304098655722,0.23875304098655722,0.23875304098655722,0.0,0.046595674036065335,0.11550906487603806,0.07301444313672051,0.047472092492237106,0.0749264792132495,0.09457253491989456,0.05252521460764555,0.0,0.0,0.0474919300585317,0.04884579950634604,0.07822904432680858,0.07896773336242661,0.07226488906797292,0.07798994599215611,0.10877835520323213,0.08165938754220568,0.05492007750263308,0.0,0.0,0.03676933982045138,0.06026495380330238,0.054678628791612977,0.0,0.05706396628279219,0.07082780716984738,0.040519633718613966,0.0776811817213207,0.09463686577857847,0.03871723494757586,0.07210537868458401,0.06221564203215222,0.04535933943481103,0.06209218292442275,0.062048452726744585,0.056850637550785246,0.04730178731848288,0.0,0.06636918569510598,0.04993690448651277,0.0746165851401662,0.06644067221841943,0.04229158896535378,0.0451761947712115,0.09331361182626106,0.055049485330413914,0.08803384265226548,0.06227687390742648,0.05427337295959266,0.0623922434548009,0.0,0.0,0.0,0.05696370124916893,0.04196863258753994,0.05134753768342512,0.12322880921913029,0.0,0.11682626300577854,0.08910688313968472,0.07703172324395581,0.08168202997483012,0.0,0.08896740203655962,0.04808037945650907,0.08402298457487509,0.08249800085457924,0.04504714860880081,0.03962993363414336,0.12335036799063062,0.05020054570137956,"The Nightcap is Cal Poly's only sketch comedy club! We create videos and live performances over the course of the term, and then showcase them in one big show that is open to the entire campus."
The Nu-Alpha chapter of Kappa Sigma,https://now.calpoly.edu/organization/kappasigmaslo,0.0,0.09002965661235024,0.0447745197146009,0.09366439772050691,0.06920073897467117,0.08153619870975842,0.043331274215704534,0.05922679596174582,0.06575690979391569,0.0,0.0,0.0,0.0,0.0,0.0,0.04864628810577403,0.0,0.0,0.0,0.09967500013091891,0.05659266654191514,0.060682804312273186,0.10433144973941251,0.0765128870455829,0.03917949844613116,0.03969809725065255,0.05195798075931969,0.16468472481544172,0.07799955301992194,0.037409589121000446,0.08027452171855956,0.0,0.03818134619539737,0.08297663845366911,0.0,0.04881336517991965,0.07378762081023672,0.08603917778097339,0.08297687558216958,0.07538777151720986,0.10419918393066177,0.15331812198881484,0.07913021407136413,0.07556436276809765,0.10396675838884188,0.0,0.14308930378486315,0.09352179182345323,0.061965705322123484,0.0,0.0,0.2408671939185068,0.0,0.2408671939185068,0.2408671939185068,0.2408671939185068,0.2408671939185068,0.2408671939185068,0.2408671939185068,0.2408671939185068,0.06297845098618389,0.10843725289172895,0.07912886073563495,0.05735853598317734,0.06608616727398892,0.09086671739913832,0.05843533731797037,0.04098839988971384,0.0,0.06171775499866983,0.05036916135786535,0.07811181461121904,0.08965148884068437,0.08275406742461502,0.08601094260752909,0.0,0.11280034802012373,0.09645124542597232,0.04466348440479373,0.05563558609778242,0.0502481618386642,0.0534882344634867,0.0,0.06034752443741958,0.05726042237433422,0.06500094264076411,0.0919633850195431,0.07004453862360319,0.08299552403016686,0.0,0.10736739523732883,0.042580065658680714,0.05651804288742215,0.06005523935868284,0.05820988309418818,0.0,0.0,0.06455882869669184,0.08583134477705508,0.03822006274275153,0.0,0.07785839792397227,0.0,0.04752354579423664,0.09670902237465936,0.0,0.07261414178232468,0.06335697523623525,0.04883735075884298,0.08139367934192346,0.03962695357036531,0.04640471761777221,0.04951215324687691,0.0590244468400448,0.0,0.05887987484339138,0.0,0.07710748523911141,0.04194639123691018,0.05668779749360108,0.08673920382128505,0.10243009041726506,0.0,0.06876612841784824,0.0,0.10314685915718633,0.0,0.057834362669780245,0.07386347851341743,0.0387248665490772,0.06965771687915501,"Kappa Sigma is one of the largest collegiate fraternities in North America, exemplified by our 17,000 undergraduate members and 305 chapters. This Nu-Alpha Chapter at Cal Poly was established in 2014 with a goal of creating better gentlemen and leaders."
The Writers' Collective,https://now.calpoly.edu/organization/writerscollective,0.12068282638865728,0.07538534381950186,0.0567816644285782,0.07412381629549386,0.04792688530852188,0.1007264381767433,0.05869768959359902,0.06580807025722968,0.08028139225500296,0.12086773252965116,0.060452110253564645,0.07570435838106011,0.1059346770960193,0.13096906570932496,0.18899580304611285,0.08932577121084534,0.06659875150530994,0.07093362866472476,0.06334961416117732,0.09900506894984219,0.08404913236098233,0.07739117001281882,0.07821649726134124,0.052003361399425435,0.08835251882221849,0.06845679822604207,0.07333991531380855,0.07350429584400082,0.122147354912397,0.057877824405790555,0.0641078379257537,0.07021233718868107,0.05776919406930154,0.05828920484549585,0.06796457152259677,0.050580223566814436,0.061925780362980784,0.10807865834180778,0.08952272668952735,0.08704671256328989,0.05711421442447605,0.0801747503713746,0.12981184587517502,0.05495068738586272,0.07752680361161966,0.07501930691851513,0.11873149341052114,0.08914416925557796,0.08061354869271002,0.05850303699498677,0.18899580304611285,0.18899580304611285,0.0,0.18899580304611285,0.18899580304611285,0.18899580304611285,0.18899580304611285,0.18899580304611285,0.18899580304611285,0.0,0.07813829305240924,0.06644911268657647,0.09226469038810604,0.05690416400654939,0.05533880107148291,0.04075933419484307,0.06660365638192146,0.0411892125815789,0.05377915196771156,0.04434569752494785,0.06586452931602585,0.06682602667139566,0.05305934010904632,0.06536717334380668,0.06918927845336229,0.10273339928712662,0.09185173731792615,0.08132114144011805,0.049350989043476144,0.03860835691738767,0.06190432370445298,0.05753718531901549,0.058509959013126334,0.0825265450352633,0.059300483039542384,0.0802059435122415,0.04703155008164064,0.08827296645377664,0.07650619798340931,0.07813507321292015,0.0498458934365112,0.06194944350691518,0.060265527293267146,0.12075796481726793,0.0614829207978226,0.057708151317696646,0.05980946126783591,0.03845258909184278,0.04569366434585646,0.059883825301060185,0.10799151731034394,0.090451653547433,0.06383170581343482,0.0692466980002537,0.08890257605166689,0.1375073735763179,0.06830348688653932,0.06268452602818189,0.03615366468835516,0.04885958908861934,0.05751988000766422,0.031121320334877238,0.055063096509798695,0.0508721541356954,0.05545514397811187,0.08785905826194501,0.06560301884382475,0.0,0.06800755832057832,0.060077122508461776,0.08028103456248292,0.036974064259577034,0.0,0.10807305826938636,0.06472112329382945,0.07245124960770127,0.11775042000924385,0.06709220383473422,0.06052147841854624,0.11019676840215702,0.0679207718590879,The Writers' Collective is a creative writing club that supports writers of all kinds. We have weekly workshops and give constructive feedback for each person who wishes to receive it. All experience levels and genres are welcome!
